"infect","read.amt","pre.readf1","pre.readf2","pre.readf3","pre.readf4","pre.readf5","pre.readf6","post.readf1","post.readf2","post.readf3","post.readf4","post.readf5","post.readf6","stress.1","stress.2","stress.3","stress.4","stress.5","stu.engage.1","stu.engage.2","stu.engage.3","stu.engage.4","stu.itcap","learn.per1","learn.per2","gpax.y1","gpax.y2","gender","t.exp","t.itcap","climate.pro.1","climate.pro.2","climate.pro.3","climate.pro.4","climate.pro.5","climate.pro.6","t.mode","location","internet","it.equip"
2,"3","1","4","4","2","1","4","1","3","4","3","2","4","3","2","3","2","1","5","4","4","5","3",13.5,19.89,3.31,3.28,2,3,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","3","4","4","2","1","4","2","4","4","4","1","4","5","4","4","5","4","3","1","2","2","2",13.4,0.48,2.97,1.48,1,2,"3","5","3","5","4","5","4","3","ใต้",2,0
2,"3","1","2","2","2","1","4","2","4","4","4","1","4","4","3","4","5","3","3","1","1","1","1",11.4,0.07,2.96,1.54,2,2,"2","4","3","5","5","5","5","3","ใต้",2,1
2,"3","2","2","4","4","1","4","2","4","4","4","1","4","5","5","5","5","5","3","1","1","1","1",15.1,3.02,3.03,1.92,2,2,"3","5","3","5","4","5","5","3","ใต้",2,1
2,"3","4","4","4","2","2","1","1","1","4","3","1","4","4","2","4","3","2","5","4","4","4","2",9.9,13.84,2.23,1.68,1,3,"2","5","3","3","3","4","5","3","ใต้",2,1
2,"3","1","3","4","2","1","3","1","4","4","4","1","3","2","1","2","2","1","3","3","3","3","3",11.6,8.28,2.52,2.06,1,3,"1","1","1","2","1","1","1","3","ใต้",2,1
2,"3","3","4","4","3","1","4","1","2","4","4","1","4","3","2","3","3","2","3","3","3","3","1",9.6,10.37,2.39,1.88,1,3,"3","5","3","3","5","5","5","3","ใต้",2,2
2,"3","1","4","4","2","1","4","1","4","4","4","1","4","1","1","1","1","1","5","4","4","5","3",14.1,19.68,3.22,3.22,1,1,"1","1","1","2","1","1","1","3","ใต้",2,2
2,"3","1","2","4","2","1","4","2","3","4","4","1","4","3","2","3","2","1","5","4","3","4","3",10.2,16.79,2.82,2.64,1,3,"1","1","1","3","2","2","1","3","ใต้",2,3
1,"2","4","4","4","3","1","4","1","3","4","4","1","4","3","2","4","3","1","3","2","1","3","1",15.8,3.69,2.8,1.9,1,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","4","4","3","4","1","3","2","4","4","4","1","4","4","2","4","3","4","3","3","3","3","2",12.7,4.91,3.07,1.82,2,2,"2","5","5","5","5","5","5","3","ใต้",2,0
2,"3","1","3","2","1","1","2","1","4","4","3","1","4","3","2","3","2","1","4","3","4","2","1",13.7,11.98,3.32,2.9,1,2,"3","5","5","5","5","5","5","3","ใต้",2,2
2,"3","4","4","4","2","1","2","1","3","4","4","1","4","3","2","3","2","1","5","3","4","5","3",11.4,18.34,2.35,2.03,1,1,"3","1","1","3","2","1","1","3","ใต้",2,0
2,"3","2","4","4","1","1","3","1","4","4","2","1","4","4","2","4","4","3","3","3","3","3","1",9,3.51,2.76,1.37,1,3,"2","5","3","3","4","4","5","3","ใต้",2,1
2,"3","2","4","4","1","1","4","1","2","4","4","4","4","3","2","3","2","2","3","3","2","1","1",8.2,3.98,2.8,1.86,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","2","3","3","1","1","2","1","4","3","3","2","4","3","2","3","2","1","4","4","3","5","2",13.5,18.42,3.25,3.22,2,2,"3","5","5","5","5","5","5","3","ใต้",1,0
2,"2","4","4","4","1","1","4","4","4","4","4","1","4","2","1","2","1","1","5","5","5","5","3",10.9,19.63,3.23,3.18,2,2,"3","5","5","5","5","5","5","3","ใต้",2,2
1,"3","1","2","4","3","1","1","1","3","4","4","1","3","1","1","1","2","1","5","4","3","4","3",13.1,18.98,3.01,2.99,1,2,"3","5","3","5","5","5","5","3","ใต้",2,1
2,"3","2","4","4","3","1","4","1","4","4","4","1","4","3","2","3","2","2","3","1","2","2","2",11.5,2.64,2.58,1.48,2,3,"1","5","5","5","5","5","5","3","ใต้",2,2
1,"3","2","2","4","4","2","3","1","4","4","4","1","3","4","2","4","4","3","2","1","1","2","1",14.4,0.76,2.92,1.48,2,3,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","4","4","1","1","3","1","3","4","4","1","4","2","2","1","1","1","3","3","3","4","3",14.1,14.25,3.86,3.83,1,2,"3","5","5","5","4","5","5","3","ใต้",2,1
2,"2","1","2","1","1","1","3","1","1","4","1","1","4","2","2","1","1","1","2","1","1","2","1",7,12.71,2.12,1.73,1,2,"2","4","3","3","4","5","1","3","ใต้",2,1
2,"3","3","4","4","1","1","4","1","4","4","4","1","4","4","2","4","5","3","3","2","3","2","1",9,6.32,2.6,1.65,2,1,"2","5","5","5","5","5","5","3","ใต้",2,1
1,"3","2","4","3","2","1","4","1","3","4","4","1","4","3","2","4","2","3","3","4","4","5","2",11.8,9.13,3.3,2.37,1,2,"3","5","5","3","4","5","5","3","ใต้",2,1
2,"2","3","4","4","4","1","4","1","4","4","4","1","4","3","2","3","2","1","3","3","2","3","2",16.5,6.71,3.1,2.02,2,1,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","2","4","4","4","1","4","1","4","4","4","1","4","3","2","3","2","1","3","2","3","2","3",14,12.93,3.3,2.9,1,2,"2","5","5","5","5","5","5","3","ใต้",2,0
2,"3","4","4","4","1","1","1","1","4","4","4","1","3","3","2","4","3","2","2","3","2","2","3",13.4,6.88,3.07,2.02,1,2,"3","5","5","5","5","5","5","3","ใต้",2,2
2,"3","1","1","4","4","1","4","1","4","4","4","1","4","4","3","4","4","3","3","3","3","3","1",9.2,5.86,2.89,1.94,1,1,"3","4","1","3","4","2","5","3","ใต้",2,2
2,"3","1","4","2","1","1","3","1","4","4","4","1","4","3","2","3","2","2","5","3","4","5","2",9.8,17.24,2.92,2.68,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","2","4","4","1","1","4","1","4","4","4","1","4","3","2","2","2","1","3","3","3","5","3",12,14.63,2.67,2.52,2,2,"3","5","5","5","5","5","5","3","ใต้",2,2
2,"2","3","4","4","3","1","4","1","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",11.4,0.13,2.34,0.86,2,1,"2","1","1","2","3","2","1","3","ใต้",2,0
2,"3","1","3","4","4","1","4","1","3","4","3","3","4","4","2","4","4","3","3","3","3","3","1",10.4,0.79,3.41,2.25,2,1,"2","5","4","3","4","5","4","3","ใต้",2,1
2,"3","1","3","4","3","1","4","1","4","4","3","1","4","3","2","3","4","2","5","4","3","4","2",12.1,10.92,2.2,1.66,2,3,"1","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","4","4","1","1","4","1","1","4","3","1","4","3","2","3","2","1","3","3","4","3","3",12.8,16.46,2.94,2.84,2,2,"2","5","5","5","4","5","5","3","ใต้",1,2
2,"2","1","2","1","1","1","1","1","3","4","3","1","4","3","2","3","2","1","5","4","3","5","2",11.7,16.08,3.01,2.97,2,3,"1","5","5","5","5","5","5","3","ใต้",2,1
2,"2","1","4","4","1","1","2","1","2","4","4","1","4","1","1","2","2","1","5","3","4","2","3",12.9,19.06,2.55,2.54,1,3,"1","1","1","2","1","1","1","3","ใต้",2,1
2,"3","3","4","4","2","1","4","1","3","4","4","1","4","4","2","4","4","3","4","4","3","5","1",12.5,9.92,2.67,2.08,1,2,"3","5","5","3","3","5","5","3","ใต้",2,1
2,"2","4","4","4","1","1","4","1","4","4","4","1","4","1","1","1","1","1","5","4","4","5","3",16.7,19.09,3.29,3.27,2,1,"1","3","1","3","3","2","3","3","ใต้",2,2
2,"2","4","4","4","2","1","4","2","3","4","4","1","4","3","2","4","3","2","2","1","2","2","3",8,2.26,2.33,1.32,2,2,"3","5","5","5","5","5","5","3","ใต้",2,0
2,"2","1","4","2","4","1","2","3","2","4","4","1","4","4","4","4","4","4","4","3","4","3","3",10.5,1.93,2.6,1.2,1,1,"3","1","2","3","2","2","2","3","ใต้",2,1
1,"3","4","3","4","2","1","3","2","4","4","4","1","4","1","1","1","1","1","5","5","5","5","3",6.4,19.93,2.25,2.16,1,2,"3","5","3","3","5","5","4","3","ใต้",2,2
2,"2","1","4","4","1","1","4","1","3","4","4","1","4","1","1","1","1","1","5","4","5","5","3",11,19.73,2.11,2.07,1,1,"1","1","1","3","1","2","1","3","ใต้",2,2
2,"2","3","4","4","1","1","4","1","4","4","4","1","4","3","2","3","2","1","3","3","3","3","3",15,18.86,2.79,2.75,1,2,"1","3","1","3","4","4","5","3","ใต้",2,1
2,"3","2","4","4","1","1","1","1","1","4","4","1","4","3","2","2","1","1","3","3","3","2","2",15.4,10.31,3.42,2.99,2,2,"1","5","3","3","5","5","5","3","ใต้",2,2
2,"3","2","4","4","2","1","4","1","1","4","4","1","4","4","3","4","5","4","3","1","2","2","1",15.3,0.38,3.76,2.46,2,3,"1","5","5","5","5","5","5","3","ใต้",2,1
1,"3","3","1","3","3","1","4","1","3","4","4","1","4","3","2","4","3","2","3","3","4","3","1",8.5,10.1,2.53,2.08,1,2,"2","3","2","3","3","4","4","3","ใต้",2,2
2,"2","1","4","3","2","1","4","1","2","4","3","3","4","4","2","4","5","3","2","2","3","1","1",9,2.46,2.51,1.41,1,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","2","4","1","1","1","1","2","4","3","1","3","3","2","4","4","2","2","1","1","2","1",8.1,2.57,2.69,1.62,1,3,"2","4","3","5","4","4","5","3","ใต้",2,1
2,"3","3","4","4","4","1","1","4","3","4","4","1","4","3","2","1","2","1","5","4","4","5","3",17,15.22,3.29,2.9,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","3","2","4","1","1","1","4","4","4","1","4","3","2","4","2","3","3","1","1","2","1",12.5,1.89,2.44,1.36,2,3,"1","5","5","5","5","5","5","3","ใต้",2,1
2,"3","2","2","3","3","1","4","1","4","4","1","1","4","1","1","1","1","1","5","5","5","5","3",16.7,19.74,3.03,2.98,1,3,"2","1","1","3","1","2","1","3","ใต้",2,4
2,"3","3","2","4","1","1","1","1","2","4","4","1","4","3","2","3","2","1","2","1","1","2","1",9.2,9.48,2.33,1.86,2,2,"2","5","5","5","5","5","5","3","ใต้",2,0
2,"3","1","2","3","2","1","4","1","4","4","4","2","4","4","4","5","4","4","3","3","2","1","1",10.7,0.59,2.27,0.83,2,1,"3","5","5","5","5","5","5","3","ใต้",2,0
1,"3","1","2","3","1","1","3","1","2","4","4","1","4","2","1","2","1","1","3","4","1","2","2",9.3,13.09,2.08,1.74,2,1,"3","5","5","3","5","5","4","3","ใต้",2,1
2,"3","3","2","4","4","1","2","2","2","4","4","2","4","3","2","3","3","3","3","3","4","4","3",6.5,11.74,2.32,1.58,1,3,"3","4","3","5","4","5","5","3","ใต้",2,1
2,"3","4","3","4","4","1","4","1","3","4","4","3","4","3","2","3","3","2","5","4","3","5","2",6.1,14.29,2.18,1.85,2,3,"1","4","3","3","3","4","4","3","ใต้",2,1
2,"3","2","3","4","4","1","1","2","3","4","4","1","4","5","5","5","5","5","2","1","1","1","1",10.2,0.04,2.82,1.32,2,2,"3","5","5","5","5","5","5","3","ใต้",2,0
2,"3","1","4","4","2","1","2","1","4","4","1","1","4","3","2","4","3","2","3","1","1","1","2",9.2,5.89,1.85,1.12,1,2,"3","5","3","5","5","5","4","3","ใต้",2,1
2,"3","2","4","4","1","1","4","2","3","4","4","1","4","3","2","3","2","2","2","1","1","2","3",11.7,3.85,2.99,2.04,2,2,"1","4","3","5","3","5","5","3","ใต้",2,1
2,"3","3","2","3","1","1","2","1","4","4","4","1","2","2","1","3","1","1","3","3","2","2","2",10.4,18.89,2.86,2.82,1,2,"1","1","1","3","4","2","2","3","ใต้",2,0
2,"3","3","4","4","4","1","4","1","4","4","4","2","4","5","5","4","5","5","1","1","1","1","1",8.9,0.01,2.8,1.5,2,2,"2","5","5","5","5","5","5","3","ใต้",2,0
2,"3","1","4","4","1","1","4","3","4","4","1","1","4","4","2","4","4","2","2","3","3","2","2",11.2,0.11,2.89,1.63,1,2,"1","1","1","1","1","2","2","3","ใต้",2,1
2,"4","2","2","4","3","1","4","1","4","4","4","1","4","1","1","1","1","1","5","5","4","5","3",10.6,19.63,2.81,2.76,2,2,"3","5","5","5","5","5","5","3","ใต้",2,2
2,"2","2","3","4","3","1","4","1","4","4","4","2","4","3","2","2","2","1","3","2","3","3","3",5.4,12.68,2.06,1.62,2,1,"3","5","5","5","5","5","5","3","ใต้",2,2
1,"3","1","4","4","1","1","4","1","4","4","2","1","4","1","1","1","1","1","5","5","5","5","3",13.7,19.57,2.88,2.84,1,2,"3","5","3","3","4","5","5","3","ใต้",2,4
2,"2","2","2","4","3","1","4","2","2","4","4","1","4","4","4","4","4","4","2","1","1","1","1",12.7,0.4,2.79,1.53,1,2,"3","5","5","5","5","5","5","3","ใต้",2,0
1,"2","3","2","4","2","1","4","3","4","4","4","1","4","3","2","3","2","1","3","2","3","4","3",12.4,12.14,2.98,2.57,1,2,"3","5","4","5","5","5","5","3","ใต้",2,2
2,"3","2","3","4","3","1","4","1","4","4","4","1","4","3","2","4","2","3","5","4","3","3","2",11.7,14.95,2.71,2.6,1,2,"3","5","3","3","3","5","4","3","ใต้",2,1
2,"3","2","3","4","1","1","4","1","2","4","4","2","4","4","3","4","4","3","4","4","4","4","2",14.1,5.88,2.8,1.75,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","4","3","3","4","1","4","4","1","4","3","1","4","1","1","2","1","1","5","5","4","5","3",12.7,19.59,2.35,2.33,1,2,"1","4","3","3","4","5","3","3","ใต้",2,2
1,"3","4","3","4","2","1","4","2","4","4","4","1","4","4","4","4","4","4","1","1","1","1","2",10.6,0.65,2.89,1.56,1,2,"3","5","5","5","5","5","5","3","ใต้",2,0
2,"3","2","4","4","3","2","4","1","4","4","1","1","4","1","1","1","1","1","5","5","5","5","3",13,18.47,3.54,3.53,2,1,"1","4","2","3","5","2","5","3","ใต้",2,1
2,"3","1","4","3","1","1","3","1","4","4","4","1","1","3","2","4","4","3","1","1","1","1","1",7.2,0.36,2.01,0.81,1,2,"2","4","2","3","4","5","4","3","ใต้",2,0
2,"3","2","3","4","2","1","3","1","3","4","4","1","4","3","2","4","3","3","3","4","3","5","3",13.4,11.65,2.33,1.83,1,2,"2","3","2","3","2","2","2","3","ใต้",2,1
2,"3","4","2","4","3","1","3","1","4","4","4","1","4","1","1","1","1","1","5","4","5","5","3",12.2,19.28,1.94,1.93,1,3,"2","4","4","5","4","4","5","3","ใต้",2,2
2,"3","1","2","4","2","1","2","1","4","4","4","1","4","1","1","1","1","1","5","4","4","5","3",9,19.61,2.8,2.79,1,1,"2","1","1","2","1","1","1","3","ใต้",2,1
2,"3","1","3","4","2","1","4","1","3","4","4","1","4","4","2","3","3","2","2","2","1","2","2",13.2,5.93,2.33,1.52,1,2,"1","3","2","3","1","2","1","3","ใต้",2,2
2,"3","4","3","3","1","1","4","1","4","4","4","1","4","3","2","3","3","3","3","3","1","4","2",11.2,9.8,2.19,1.63,2,1,"2","4","3","3","3","5","4","3","ใต้",2,1
2,"3","2","3","4","2","1","4","2","4","4","4","1","4","5","5","5","5","5","2","1","1","1","1",11.5,1.16,2.66,1.41,1,3,"1","4","2","3","3","2","4","3","ใต้",2,1
1,"3","1","2","4","2","1","3","1","1","4","4","1","4","1","1","1","1","1","5","4","4","5","3",12.3,19.85,2.8,2.76,2,2,"3","5","5","5","5","5","5","3","ใต้",2,2
2,"2","3","3","4","1","1","4","1","4","4","4","1","4","4","2","4","4","3","3","3","4","5","2",11.6,11.37,2.37,1.9,1,2,"1","3","3","3","3","4","1","3","ใต้",2,2
2,"2","4","4","4","2","1","4","2","3","4","3","1","4","3","2","3","3","3","4","3","4","5","3",17.4,6.23,3.19,2.06,1,2,"2","3","3","3","3","4","5","3","ใต้",2,1
2,"3","1","2","3","4","1","2","1","1","4","1","1","4","1","1","1","1","1","5","4","4","5","3",13,19.74,2.18,2.17,2,2,"3","5","5","5","5","5","5","3","ใต้",2,3
2,"3","4","3","4","2","1","1","1","4","4","4","1","4","4","2","4","2","2","4","4","4","4","1",12,12.64,2.16,1.38,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"2","1","4","4","3","2","4","1","4","4","4","1","4","5","5","5","5","4","1","1","1","1","1",11.8,0.22,3.32,1.98,2,1,"1","1","1","3","1","1","1","3","ใต้",2,0
2,"2","4","2","4","3","1","4","1","3","4","4","1","4","1","1","1","2","1","5","5","5","5","3",10,19.57,2.47,2.39,1,2,"3","3","3","3","3","2","4","3","ใต้",2,2
2,"1","2","4","4","1","1","4","1","3","4","2","1","4","3","2","3","2","1","3","3","3","3","3",10,10.3,2.77,2.16,2,3,"1","5","5","5","4","5","5","3","ใต้",2,1
2,"2","1","2","4","1","1","4","2","4","4","4","1","4","3","2","2","2","1","5","4","4","5","3",11.9,15.42,2.73,2.59,2,1,"2","4","3","3","2","2","4","3","ใต้",2,2
2,"3","3","3","4","1","1","4","1","4","4","4","1","4","4","2","4","4","3","2","1","1","2","2",13,3.41,2.8,1.73,1,2,"3","5","5","5","5","5","5","3","ใต้",2,0
2,"3","4","1","4","3","1","4","1","2","4","4","1","4","4","3","4","4","3","3","3","4","2","1",15.3,1.21,3.06,1.65,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","4","4","1","1","4","1","4","4","4","1","4","3","2","3","2","2","3","2","1","2","2",11.5,2.11,2.92,1.85,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"3","3","2","4","1","1","3","1","1","4","4","1","4","4","4","4","5","4","2","2","3","1","1",14.9,2.27,2.74,1.53,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","1","1","1","1","1","4","1","4","4","4","1","4","1","1","1","1","1","5","4","4","5","3",14.1,19.81,3.41,3.38,1,1,"3","3","3","3","4","2","2","3","ใต้",2,2
2,"3","1","4","4","1","1","3","1","3","4","4","1","4","4","2","4","3","3","2","1","1","1","1",14.4,0.19,3.3,2.36,1,2,"3","4","5","3","4","5","4","3","ใต้",2,0
2,"3","1","1","4","1","1","4","1","4","4","1","1","3","3","2","3","2","1","3","2","3","2","2",15.9,13.42,3.46,3.21,2,2,"1","1","1","3","1","2","3","3","ใต้",2,2
2,"1","3","4","4","1","1","4","1","4","4","1","1","4","5","5","5","5","5","2","1","1","1","1",7.1,0.42,2.34,1.02,2,2,"1","5","4","5","4","5","5","3","ใต้",2,0
2,"2","4","4","4","3","1","4","1","4","4","4","2","4","3","2","4","4","3","3","4","3","4","2",12.3,12.6,3.02,2.25,2,2,"3","5","5","5","5","5","5","3","ใต้",2,2
1,"2","3","1","4","3","1","2","3","3","4","3","1","4","5","5","5","5","5","1","1","1","1","1",12.7,2.92,2.22,1.15,1,3,"2","5","5","5","5","5","5","3","ใต้",2,0
1,"3","1","2","3","2","1","2","1","3","4","4","1","4","2","2","2","2","1","3","2","4","3","2",16.8,11.54,3.34,2.97,2,1,"3","5","5","3","4","5","5","3","ใต้",2,1
2,"3","2","4","4","3","2","2","1","4","4","4","1","4","4","3","4","4","3","1","1","1","1","1",10.7,0.41,2.04,0.85,1,2,"2","5","5","5","5","5","5","3","ใต้",2,0
2,"3","3","2","4","4","1","4","1","4","4","4","1","4","3","2","4","3","2","3","3","4","5","1",9,6.22,3.45,2.71,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","4","2","4","4","4","2","2","3","4","4","1","4","3","2","3","3","1","5","4","4","5","3",14.1,14.75,3.29,2.84,2,1,"2","4","2","3","4","4","2","3","ใต้",2,1
2,"3","1","1","4","1","1","2","1","4","4","4","1","4","3","2","3","2","1","2","1","1","2","2",11.8,9.28,3.27,2.77,1,3,"3","4","3","5","3","4","4","3","ใต้",1,0
2,"3","3","4","4","2","1","4","1","3","4","4","2","4","2","1","2","2","1","5","5","5","5","3",13.1,19.59,3.21,3.15,2,3,"1","5","5","5","5","5","5","3","ใต้",2,3
2,"2","4","1","4","2","1","2","1","2","4","4","1","3","2","1","1","2","1","5","4","4","5","3",13.1,18.26,2.99,2.8,2,2,"3","5","5","5","5","5","5","3","ใต้",2,3
2,"3","2","4","4","4","1","4","1","3","4","4","2","4","3","2","4","3","1","5","3","3","5","2",9.1,10.85,2.69,2.25,2,2,"1","5","5","5","5","5","5","3","ใต้",2,1
2,"2","4","3","4","1","1","4","3","4","4","3","1","4","4","4","4","4","3","3","1","2","2","2",9,2.87,2.7,1.37,1,1,"3","4","3","3","5","5","4","3","ใต้",2,0
2,"3","3","2","4","3","1","2","2","3","4","4","1","4","3","1","3","2","1","4","4","3","3","3",16.1,10.32,2.72,1.89,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"2","4","4","4","2","1","4","2","4","4","4","1","4","4","2","4","5","3","3","3","3","2","2",9.7,0,2.89,1.39,1,1,"1","1","1","3","1","1","1","3","ใต้",2,1
2,"2","2","3","1","1","1","4","1","3","4","4","1","4","1","1","1","1","1","5","5","5","5","3",6.7,19.82,2.13,2.09,2,2,"1","5","5","5","5","5","5","3","ใต้",2,2
2,"1","3","2","4","1","1","4","1","2","4","4","1","3","1","1","1","1","1","5","4","4","5","3",13.3,19.54,2.53,2.5,1,2,"3","5","3","3","3","5","4","3","ใต้",2,0
2,"2","2","3","1","1","1","1","1","1","4","4","2","4","3","2","3","2","1","5","3","4","5","3",10.1,17.84,2.54,2.4,2,3,"1","5","5","5","5","5","5","3","ใต้",2,1
2,"3","4","4","4","2","1","4","1","3","4","4","1","4","3","2","3","1","1","4","2","3","5","2",8.7,19.15,2.08,2.07,1,2,"3","5","3","5","4","5","5","3","ใต้",2,1
1,"3","1","4","3","1","1","1","1","4","4","4","1","4","4","3","4","4","3","2","2","1","2","1",8,0.68,2.77,1.52,2,3,"1","4","3","3","5","5","5","3","ใต้",2,0
2,"3","1","4","3","1","1","4","1","4","4","4","1","4","3","2","3","3","2","5","3","4","5","2",17.8,15.06,3.42,3.34,2,1,"1","1","1","1","1","1","1","3","ใต้",2,2
2,"3","3","4","4","4","1","4","1","4","4","4","2","4","5","5","5","5","5","1","1","1","1","1",18.3,0.11,2.86,1.55,1,1,"3","5","2","3","4","5","4","3","ใต้",2,0
1,"2","2","4","4","1","2","1","1","4","4","4","1","4","5","2","4","3","4","1","1","1","1","2",11.7,1.54,2.39,1.12,2,1,"2","5","1","3","3","2","4","3","ใต้",2,0
2,"4","1","1","4","1","1","2","1","3","4","4","1","2","3","2","3","2","1","2","1","1","2","1",10.7,4.9,2.79,1.88,2,2,"1","4","3","3","4","5","4","3","ใต้",2,1
2,"3","1","1","2","2","1","3","1","1","4","3","1","4","4","2","4","4","3","3","1","1","1","1",13.4,0.34,2.79,1.55,2,2,"1","5","5","5","5","5","5","3","ใต้",2,0
2,"3","1","4","4","4","1","4","1","4","4","4","1","4","2","1","3","2","1","5","5","5","5","3",11.4,19.38,2.66,2.6,1,2,"3","5","3","5","5","5","5","3","ใต้",2,3
1,"3","1","4","4","1","1","1","1","1","4","2","1","4","3","2","3","2","1","2","3","3","2","2",16.2,16.15,2.82,2.75,1,2,"2","4","4","3","3","4","4","3","ใต้",2,0
2,"1","1","3","4","3","1","3","1","1","4","4","1","4","1","1","1","1","1","5","5","5","5","3",15.4,19.85,3.07,3.06,2,2,"1","5","5","5","5","5","5","3","ใต้",2,3
2,"3","4","3","4","4","1","3","1","4","4","3","1","4","4","2","4","4","2","3","3","3","3","1",12.9,4.53,2.67,1.39,2,3,"1","5","3","5","4","5","5","3","ใต้",2,1
2,"2","1","4","3","1","1","3","1","1","4","3","1","4","3","2","3","2","3","3","4","3","3","2",15.1,14.14,3.24,3.01,1,2,"2","4","3","3","4","4","2","3","ใต้",2,1
1,"3","4","4","4","1","1","4","2","4","4","4","1","4","3","2","3","2","1","3","3","3","3","3",13.4,12.03,3.16,2.77,2,2,"3","5","5","5","5","5","5","3","ใต้",2,1
2,"2","1","2","4","1","1","4","2","3","4","4","1","4","4","2","4","4","3","1","1","1","1","1",12.7,0.03,2.09,0.89,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
2,"3","4","4","4","1","1","4","1","4","4","4","3","4","5","5","5","5","5","2","1","1","1","1",9.2,0.33,2.93,1.62,2,2,"2","5","5","5","5","5","5","3","ใต้",2,1
1,"3","2","4","4","2","1","3","2","2","4","4","1","4","4","2","4","4","3","3","3","3","3","2",7.6,1.52,3.13,2.08,2,3,"1","5","5","5","5","5","5","3","ใต้",1,1
2,"3","1","2","2","1","1","1","1","1","4","3","1","3","3","2","3","2","1","3","1","2","3","1",14.2,10.51,3.09,2.55,2,3,"1","4","2","3","4","2","4","3","ใต้",2,1
