_id,STRUCTURE_NAME,ACTION,RK_IMD,Competitiveness Ranking,FAC,Factor by IMD,SUBFAC,Sub Factor by IMD,IMD_IND,IMD indicators,COUNTRY,Country,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,SOURCE,Source,UNIT,Unit
772,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030206,Entrepreneurial fear of failure,TH,Thailand,A,Annual,2561,,0,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
773,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030206,Entrepreneurial fear of failure,TH,Thailand,A,Annual,2562,,0,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
774,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030206,Entrepreneurial fear of failure,TH,Thailand,A,Annual,2563,,53,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
775,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030206,Entrepreneurial fear of failure,TH,Thailand,A,Annual,2564,,54,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
776,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,WDCR030206,Entrepreneurial fear of failure,TH,Thailand,A,Annual,2565,,50,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
777,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030301,E-Government,TH,Thailand,A,Annual,2560,,55,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
778,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030301,E-Government,TH,Thailand,A,Annual,2561,,55,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
779,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030301,E-Government,TH,Thailand,A,Annual,2562,,53,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
780,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030301,E-Government,TH,Thailand,A,Annual,2563,,49,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
781,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030301,E-Government,TH,Thailand,A,Annual,2564,,49,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
782,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,WDCR030301,E-Government,TH,Thailand,A,Annual,2565,,49,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
783,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,TH,Thailand,A,Annual,2562,,33,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
784,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,TH,Thailand,A,Annual,2563,,31,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
785,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,TH,Thailand,A,Annual,2564,,29,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
786,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0201,โครงสร้างการควบคุม,_T,Total,TH,Thailand,A,Annual,2565,,34,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
787,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,TH,Thailand,A,Annual,2562,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
788,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,TH,Thailand,A,Annual,2563,,17,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
789,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,TH,Thailand,A,Annual,2564,,19,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
790,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,WDCR0202,เงินทุน,_T,Total,TH,Thailand,A,Annual,2565,,20,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
791,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,DK,Denmark,A,Annual,2562,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
792,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,DK,Denmark,A,Annual,2563,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
793,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,DK,Denmark,A,Annual,2564,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
794,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0303,การรวมกันของเทคโนโลยีสารสนเทศ,_T,Total,DK,Denmark,A,Annual,2565,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
795,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0101,Domestic economy,_T,Total,HK,"Hong Kong, China",A,Annual,2562,,18,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
796,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0101,Domestic economy,_T,Total,HK,"Hong Kong, China",A,Annual,2563,,49,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
797,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0101,Domestic economy,_T,Total,HK,"Hong Kong, China",A,Annual,2564,,32,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
798,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0101,Domestic economy,_T,Total,HK,"Hong Kong, China",A,Annual,2565,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
799,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0102,International trade,_T,Total,SE,Sweden,A,Annual,2562,,24,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
800,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0102,International trade,_T,Total,SE,Sweden,A,Annual,2563,,15,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
801,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0102,International trade,_T,Total,SE,Sweden,A,Annual,2564,,17,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
802,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0102,International trade,_T,Total,SE,Sweden,A,Annual,2565,,27,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
803,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0104,Employment,_T,Total,SG,Singapore,A,Annual,2562,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
804,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0104,Employment,_T,Total,SG,Singapore,A,Annual,2563,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
