"student.id","school.type","gender","location","ach","learn.style","study.hr","extra.act","extra.act.hr","self.esteem","social.skill","satisfac","sch.belong_ordinal","sch.absent","par.involv_ordinal","motiv_ordinal","acad.goal","time.manage1","time.manage2","acad.axiety1","acad.axiety2","acad.axiety3","acad.axiety4","acad.axiety5","teach.sup1","teach.sup2","teach.sup3","teach.sup4","teach.sup5","lrn.environ1","lrn.environ2","lrn.environ3","lrn.environ4","lrn.environ5"
1878,"Public","ชาย","ภาคกลาง",58.18313446045412,"เรียนผ่านการฟัง",10.9,"ศิลปะ",0.7,8.4,10.7,2,"5",6,"5","5","เพื่อศึกษาต่อในประเทศ",9.6,11.2,"3","3","2","3","3","3","2","3","3","3","3","2","2","3","2"
1879,"Public","หญิง","ภาคเหนือ",41.100770622678596,"เรียนผ่านการลงมือทำ",5.1,"กีฬา",3.1,2.1,4.3,3,"1",16,"1","1","เพื่อสำเร็จการศึกษาขั้นพื้นฐาน",7.1,0.1,"3","3","3","3","3","3","3","3","1","3","3","3","3","2","2"
1880,"Public","หญิง","ภาคกลาง",36.79609014014264,"เรียนผ่านการลงมือทำ",7.7,"ชมรมวิชาการ",2.6,3.1,7.4,2,"1",9,"3","3","เพื่อศึกษาต่อในต่างประเทศ",8.5,6.7,"3","3","3","3","3","3","3","3","2","3","3","3","3","3","3"
1881,"Public","ชาย","ภาคตะวันออกเฉียงเหนือ",49.05380290669262,"เรียนผ่านการฟัง",12.1,"ศิลปะ",1.1,5.6,9,1,"3",16,"3","3","เพื่อศึกษาต่อในประเทศ",8.1,2,"1","1","3","2","2","3","3","3","3","3","1","1","2","3","2"
1882,"Public","ชาย","ภาคเหนือ",64.13090313698288,"เรียนผ่านการลงมือทำ",8.8,"ชมรมวิชาการ",1.7,5.5,9.8,3,"3",12,"3","3","เพื่อศึกษาต่อในประเทศ",13.7,9.9,"2","3","3","2","3","3","3","3","3","3","3","3","2","3","1"
1883,"Public","ชาย","ภาคตะวันออกเฉียงเหนือ",38.89125463787248,"เรียนผ่านการฟัง",11.3,"ศิลปะ",0.8,10.4,8.4,3,"1",19,"3","1","เพื่อศึกษาต่อในประเทศ",11.8,1.4,"3","3","3","2","3","3","3","3","3","2","3","2","3","2","3"
1884,"Public","ชาย","ภาคกลาง",53.277542973946744,"เรียนผ่านการลงมือทำ",5.6,"กีฬา",1,4.6,8.8,2,"2",8,"2","2","เพื่อศึกษาต่อในประเทศ",8.1,8.5,"3","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
1885,"Private","ชาย","ภาคใต้",70.03728847672578,"เรียนผ่านการอ่าน-เขียน",3.5,"ชมรมวิชาการ",2.4,14.3,13.3,4,"3",5,"5","5","เพื่อศึกษาต่อในประเทศ",9.6,15.8,"3","4","3","3","3","3","3","3","3","3","3","3","3","3","3"
1886,"Public","หญิง","ภาคกลาง",52.032616447277846,"เรียนผ่านการฟัง",8.2,"ศิลปะ",2.4,7.4,11.7,3,"3",6,"5","3","เพื่อศึกษาต่อในประเทศ",7.9,12.4,"3","3","3","3","2","3","3","3","3","3","3","3","3","3","2"
1887,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",32.91807347338605,"เรียนผ่านการลงมือทำ",4.8,"กีฬา",1.5,5,8.7,4,"1",11,"1","1","เพื่อศึกษาต่อในประเทศ",6.7,1.9,"3","3","3","3","3","3","4","3","3","4","3","3","3","2","3"
1888,"Public","หญิง","ภาคเหนือ",48.132356675325326,"เรียนผ่านการฟัง",10.1,"กีฬา",0.1,5.1,9.8,2,"3",16,"3","3","เพื่อศึกษาต่อในประเทศ",11.2,5.1,"3","3","3","2","3","3","4","3","3","3","3","2","3","2","3"
1889,"Private","หญิง","ภาคเหนือ",58.5869419475989,"เรียนผ่านการอ่าน-เขียน",5.7,"ชมรมวิชาการ",2.3,3.9,10.1,5,"1",7,"3","3","เพื่อศึกษาต่อในต่างประเทศ",12.8,13.5,"3","3","4","3","3","1","3","1","1","3","3","3","3","3","3"
1890,"Private","ชาย","ภาคเหนือ",38.70069588710073,"เรียนผ่านการอ่าน-เขียน",2.1,"ชมรมวิชาการ",1.2,5.2,8.3,3,"1",9,"1","1","เพื่อศึกษาต่อในประเทศ",14.2,9.6,"3","3","2","3","3","3","3","3","3","4","3","3","3","3","3"
1891,"Public","หญิง","ภาคตะวันออกเฉียงเหนือ",30.34967459953434,"เรียนผ่านการลงมือทำ",1.4,"กีฬา",3.6,0.6,6.2,3,"3",8,"1","1","เพื่อศึกษาต่อในประเทศ",12,8.1,"3","1","3","2","3","3","3","3","3","3","3","3","3","3","3"
1892,"Public","หญิง","ภาคกลาง",43.79016712021555,"เรียนผ่านการอ่าน-เขียน",13.5,"กีฬา",0.9,6.3,11,1,"3",7,"5","3","เพื่อศึกษาต่อในประเทศ",11.6,15,"2","2","1","1","1","3","3","3","3","3","1","1","2","1","1"
1893,"Private","ชาย","ภาคตะวันออกเฉียงเหนือ",46.88841743174572,"เรียนผ่านการฟัง",4.2,"ศิลปะ",1.6,2.1,7.8,4,"3",8,"1","3","เพื่อศึกษาต่อในประเทศ",14.5,10.7,"3","3","3","3","3","3","3","4","3","3","3","3","3","3","3"
1894,"Public","หญิง","ภาคกลาง",23.09930591415457,"เรียนผ่านการลงมือทำ",4.6,"ศิลปะ",2.6,3.7,7.1,2,"1",19,"2","1","ยังไม่มีเป้าหมายชัดเจน",12.9,1.9,"2","1","2","1","2","3","3","3","1","1","3","3","1","2","2"
1895,"Public","ชาย","ภาคเหนือ",51.63100451111433,"เรียนผ่านการฟัง",4.3,"กีฬา",1.4,1.6,6.5,2,"3",10,"1","1","ยังไม่มีเป้าหมายชัดเจน",11,7.2,"2","2","3","1","2","3","3","3","3","3","2","3","2","1","1"
1896,"Public","ชาย","ภาคเหนือ",26.707467383809693,"เรียนผ่านการลงมือทำ",6.3,"กีฬา",1,7.4,5.2,1,"3",11,"3","1","เพื่อศึกษาต่อในประเทศ",5.8,0.3,"2","1","3","2","2","3","2","3","3","2","1","1","1","2","1"
1897,"Private","ชาย","ภาคเหนือ",40.565529688793625,"เรียนผ่านการอ่าน-เขียน",1.3,"ชมรมวิชาการ",4,3.8,6,2,"2",9,"1","1","เพื่อศึกษาต่อในประเทศ",11.2,5.9,"2","2","3","2","1","3","3","3","3","3","1","2","3","2","2"
1898,"Private","ชาย","ภาคใต้",55.096825499256745,"เรียนผ่านการลงมือทำ",2.3,"กีฬา",2.7,7.4,13.5,4,"3",9,"3","5","เพื่อศึกษาต่อในประเทศ",15.7,15.5,"3","3","3","3","3","3","5","3","3","4","3","3","3","3","3"
1899,"Private","หญิง","ภาคใต้",44.41335947650225,"เรียนผ่านการลงมือทำ",1.1,"ชมรมวิชาการ",1.5,3.8,4.8,3,"3",8,"2","1","เพื่อศึกษาต่อในต่างประเทศ",14.2,9.5,"2","2","2","1","3","3","1","3","2","1","1","3","3","2","3"
1900,"Public","หญิง","ภาคเหนือ",21.694659166419644,"เรียนผ่านการอ่าน-เขียน",6.7,"ชมรมวิชาการ",1.6,6.6,9.8,2,"2",15,"3","3","เพื่อศึกษาต่อในประเทศ",10.3,4,"3","2","3","3","3","4","3","3","3","3","3","1","2","2","1"
1901,"Public","ชาย","ภาคกลาง",29.432529121877234,"เรียนผ่านการลงมือทำ",4.3,"กีฬา",2.1,8.6,7.6,1,"1",16,"1","1","เพื่อศึกษาต่อในประเทศ",7.6,0,"1","2","1","1","1","3","2","3","3","3","1","2","2","1","1"
1902,"Private","ชาย","ภาคใต้",51.4486987243934,"เรียนผ่านการฟัง",3.7,"กีฬา",0.3,5.9,11.3,4,"4",15,"3","4","เพื่อศึกษาต่อในประเทศ",10.3,8,"3","4","3","3","3","3","4","4","3","3","4","3","3","3","3"
1903,"Public","หญิง","ภาคเหนือ",48.31312801131948,"เรียนผ่านการอ่าน-เขียน",8.1,"กีฬา",1.4,8.2,10.1,3,"3",6,"5","5","เพื่อศึกษาต่อในประเทศ",10.1,11.5,"3","3","3","2","3","1","2","3","3","3","3","3","3","3","3"
1904,"Private","หญิง","ภาคเหนือ",73.42623770538255,"เรียนผ่านการอ่าน-เขียน",4,"ชมรมวิชาการ",2.8,7.2,11.4,3,"3",6,"5","4","เพื่อศึกษาต่อในประเทศ",7.7,12.7,"3","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
1905,"Public","ชาย","ภาคตะวันออกเฉียงเหนือ",38.85644404245232,"เรียนผ่านการฟัง",1.5,"ศิลปะ",2.1,5.2,7,3,"1",7,"3","1","เพื่อศึกษาต่อในต่างประเทศ",8.3,6.3,"3","3","3","3","3","2","3","3","2","3","2","3","2","3","3"
1906,"Public","หญิง","ภาคใต้",68.90488256467219,"เรียนผ่านการอ่าน-เขียน",8,"ชมรมวิชาการ",1.7,3,11.1,3,"4",8,"3","5","เพื่อศึกษาต่อในประเทศ",14.8,14,"3","3","3","3","3","3","4","3","3","5","3","3","3","2","4"
1907,"Public","หญิง","ภาคตะวันออกเฉียงเหนือ",51.58459603355559,"เรียนผ่านการลงมือทำ",3.8,"กีฬา",2.3,4.1,9.7,3,"3",12,"2","3","เพื่อศึกษาต่อในประเทศ",9.1,6.3,"3","3","3","3","3","4","4","3","3","3","3","3","3","3","3"
1908,"Private","หญิง","ภาคเหนือ",45.07881631235613,"เรียนผ่านการลงมือทำ",8.8,"กีฬา",0.4,9.3,9.9,4,"2",8,"5","5","เพื่อศึกษาต่อในประเทศ",13.7,12.3,"3","3","3","3","3","3","3","3","3","3","3","4","3","3","3"
1909,"Public","ชาย","ภาคตะวันออกเฉียงเหนือ",53.649831024453924,"เรียนผ่านการลงมือทำ",7.4,"กีฬา",0.5,9.9,11.6,2,"5",4,"3","5","เพื่อศึกษาต่อในประเทศ",14.9,18.4,"2","3","2","1","2","3","3","3","3","3","2","1","2","1","2"
1910,"Private","หญิง","ภาคเหนือ",42.2464486915407,"เรียนผ่านการอ่าน-เขียน",7.9,"กีฬา",0.9,2.9,7,3,"3",13,"3","1","เพื่อศึกษาต่อในต่างประเทศ",12.8,6.2,"3","3","3","2","2","2","3","3","3","2","3","3","3","2","3"
1911,"Public","หญิง","ภาคตะวันออกเฉียงเหนือ",36.63742780188374,"เรียนผ่านการลงมือทำ",1.2,"ชมรมวิชาการ",3.9,3.9,7.7,2,"1",14,"2","3","เพื่อศึกษาต่อในประเทศ",14.4,7.6,"3","2","3","2","3","3","3","3","3","3","1","3","2","3","3"
1912,"Private","ชาย","ภาคกลาง",51.424168869069064,"เรียนผ่านการอ่าน-เขียน",0,"กีฬา",5.2,4.8,10,4,"2",9,"3","3","เพื่อศึกษาต่อในประเทศ",13.2,12.9,"3","3","3","3","3","3","3","3","3","3","3","3","3","3","3"
1913,"Public","ชาย","ภาคกลาง",44.695338595577475,"เรียนผ่านการอ่าน-เขียน",7.3,"ชมรมวิชาการ",0.1,9.4,11.8,1,"3",12,"3","5","เพื่อศึกษาต่อในประเทศ",9,6.9,"1","2","2","3","3","4","3","4","3","3","2","1","2","2","1"
1914,"Private","หญิง","ภาคตะวันออกเฉียงเหนือ",42.41273957352293,"เรียนผ่านการอ่าน-เขียน",3.1,"กีฬา",3,3.6,5.3,3,"2",12,"1","1","เพื่อศึกษาต่อในประเทศ",10.9,3.9,"2","3","3","3","3","3","3","3","4","3","3","3","1","3","3"
1915,"Public","หญิง","ภาคใต้",67.67268669893265,"เรียนผ่านการลงมือทำ",12.6,"กีฬา",0.7,10.8,11.2,2,"5",8,"5","2","เพื่อศึกษาต่อในต่างประเทศ",17,18.6,"3","1","2","2","3","1","1","1","1","1","1","1","3","3","1"
1916,"Private","หญิง","ภาคกลาง",48.67048401354103,"เรียนผ่านการอ่าน-เขียน",7.2,"ชมรมวิชาการ",2.5,3.6,10.8,3,"3",7,"3","5","เพื่อศึกษาต่อในประเทศ",8.8,9.7,"3","3","2","3","3","3","5","3","5","3","3","2","3","3","3"
1917,"Public","ชาย","ภาคใต้",63.7462745720852,"เรียนผ่านการลงมือทำ",10.2,"กีฬา",1.7,5.2,11.9,2,"3",5,"5","1","เพื่อศึกษาต่อในต่างประเทศ",8.9,15.6,"3","3","2","1","2","1","1","3","2","3","3","1","3","3","3"
1918,"Private","หญิง","ภาคเหนือ",44.89055846349765,"เรียนผ่านการลงมือทำ",3.4,"กีฬา",3.3,8.1,14.4,3,"4",5,"4","5","เพื่อศึกษาต่อในประเทศ",7,11,"1","2","3","3","3","3","5","3","3","5","2","3","3","3","2"
1919,"Public","ชาย","ภาคเหนือ",32.87324423811145,"เรียนผ่านการลงมือทำ",1.1,"ชมรมวิชาการ",1.9,1.2,5.1,1,"1",11,"2","1","เพื่อสำเร็จการศึกษาขั้นพื้นฐาน",9.5,3.7,"1","3","2","1","2","2","1","2","1","1","1","1","1","1","2"
1920,"Private","หญิง","ภาคใต้",44.17142828871117,"เรียนผ่านการลงมือทำ",5.7,"กีฬา",3.9,3.9,8.7,5,"1",17,"2","1","ยังไม่มีเป้าหมายชัดเจน",9.6,3.8,"3","4","3","4","5","3","3","2","3","2","3","5","3","3","3"
